idx,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41
834,3931.0,122.84375,75.205185,1989.0,0.41245353,0.0078880405,0.046053957,3.0,2.6666667,0.40447724,1055.0,0.0,467.0,0.0,440.0,0.0,377.0,0.0,396.0,0.0,371.0,0.0,487.0,0.0,338.0,0.0,0.32217625,0.18192652,0.09440784,0.032290936,0.02000551,0.05278273,0.037535578,0.017751653,0.17669329,0.14350799,0.11652097,0.15645623,0.15620498,0.11299037,0.076142855,0.061483305
835,9362.0,292.5625,39.056,2404.0,0.48541462,0.003311612,0.022216488,10.0,1.4,0.47970518,1419.0,0.0,1108.0,0.0,1205.0,0.0,1142.0,0.0,1102.0,0.0,1098.0,0.0,1134.0,0.0,1154.0,0.0,0.14904793,0.22566982,-0.071072854,0.03404749,-0.09755991,-0.0026099887,-0.05913576,0.03609329,0.18582076,0.13033547,0.19500545,0.15415815,0.10663411,0.10153435,0.09264955,0.033862174
836,4346.0,135.8125,22.510328,1690.0,0.47911316,0.0071346373,0.042374168,6.0,2.8333333,0.59456974,581.0,0.0,567.0,0.0,583.0,0.0,579.0,0.0,513.0,0.0,568.0,0.0,505.0,0.0,450.0,0.0,0.30651036,-0.0055971947,-0.12507685,-0.0136651145,0.045599286,-0.11353917,0.015560798,-0.031311914,0.12687437,0.081326805,0.21517396,0.042502876,0.21853937,0.039470818,0.16426572,0.11184608
837,6861.0,214.40625,31.879519,2234.0,0.46907017,0.0045189504,0.028908687,6.0,2.3333333,0.48739251,1079.0,0.0,891.0,0.0,895.0,0.0,836.0,0.0,809.0,0.0,787.0,0.0,837.0,0.0,727.0,0.0,0.45320648,0.25478017,0.19324698,0.22336599,0.12100913,0.055915818,0.10769441,0.21496668,0.20362724,0.09143868,0.1390327,0.15008879,0.13764557,0.040497575,0.08189357,0.15577586
838,8106.0,253.3125,54.20415,2454.0,0.44423884,0.0038247996,0.025107263,1.0,11.0,0.42301998,1355.0,0.0,1265.0,0.0,1060.0,0.0,967.0,0.0,947.0,0.0,938.0,0.0,837.0,0.0,737.0,0.0,0.65664303,0.5576632,0.4809276,0.44337624,0.38969713,0.32639232,0.21065988,0.124440104,0.26397586,0.19803995,0.08281305,0.067741916,0.12737694,0.09999325,0.09953084,0.06052818
839,6033.0,188.53125,33.840603,2049.0,0.46284682,0.0051392573,0.032214265,6.0,1.8333334,0.41571358,977.0,0.0,751.0,0.0,854.0,0.0,746.0,0.0,772.0,0.0,653.0,0.0,626.0,0.0,654.0,0.0,0.32538706,0.4327428,0.3700611,0.08798536,0.27196872,0.044929747,0.16559187,0.20023242,0.26479834,0.17410947,0.15830821,0.15366076,0.03993986,0.021225408,0.10344534,0.0845126
840,9752.0,304.75,33.605244,2443.0,0.47664994,0.003179161,0.021457896,5.0,3.0,0.51312554,1386.0,0.0,1278.0,0.0,1240.0,0.0,1266.0,0.0,1298.0,0.0,1100.0,0.0,1108.0,0.0,1076.0,0.0,0.37803525,0.4008765,0.36406448,0.31504926,0.16719761,0.19872779,0.10709814,0.019051967,0.2706588,0.2229056,0.059192974,0.121197745,0.076051444,0.07414249,0.09823961,0.07761133
841,8202.0,256.3125,35.809772,2105.0,0.47994587,0.003780027,0.024857955,5.0,2.8,0.48439404,1293.0,0.0,962.0,0.0,1007.0,0.0,1067.0,0.0,924.0,0.0,991.0,0.0,984.0,0.0,974.0,0.0,0.48857138,0.19107203,0.038772374,0.05604798,-0.09682894,-0.2251292,-0.16868263,0.06493638,0.15694913,0.12793414,0.22891994,0.08817113,0.10139995,0.03470985,0.13171785,0.13019802
842,7268.0,227.125,26.926695,2119.0,0.47700924,0.0042658593,0.027536018,4.0,3.5,0.47963676,1013.0,0.0,963.0,0.0,956.0,0.0,969.0,0.0,861.0,0.0,834.0,0.0,892.0,0.0,780.0,0.0,0.35329545,0.12228601,0.24663074,0.20414898,0.078709215,0.095862605,0.050617013,0.11893089,0.22971955,0.03666337,0.190335,0.066046715,0.1469888,0.06647475,0.12286611,0.14090572
843,5662.0,176.9375,37.08094,1985.0,0.47468123,0.0054760645,0.033976927,11.0,1.3636364,0.5448605,852.0,0.0,791.0,0.0,718.0,0.0,676.0,0.0,609.0,0.0,639.0,0.0,706.0,0.0,671.0,0.0,-0.21261148,0.46847984,-0.116617076,0.47200525,0.038197108,0.035060648,0.05754642,0.01759309,0.2847641,0.11384599,0.050485216,0.043995786,0.09219448,0.06739179,0.15333165,0.19399098
844,4296.0,134.25,34.168697,1651.0,0.45154533,0.007217695,0.042783625,3.0,4.0,0.47928306,702.0,0.0,621.0,0.0,512.0,0.0,645.0,0.0,546.0,0.0,442.0,0.0,393.0,0.0,435.0,0.0,0.58140224,0.28064442,0.24634135,0.24451284,0.09908157,-0.026595958,0.036618374,0.037239026,0.19953184,0.21039209,0.1083908,0.11916419,0.07720478,0.087654166,0.10377225,0.09388989
845,8915.0,278.59375,88.31791,2435.0,0.4862591,0.0034776756,0.023160104,4.0,2.5,0.42994952,945.0,0.0,1011.0,0.0,1083.0,0.0,1658.0,0.0,1536.0,0.0,1008.0,0.0,732.0,0.0,942.0,0.0,0.641754,0.56732965,0.51066744,0.34605616,0.07430847,-0.09798684,-0.153069,-0.316848,0.3878138,0.27305815,0.09892316,0.038161587,0.050826382,0.019309634,0.07432552,0.057581767
846,18205.0,568.90625,82.61974,3393.0,0.498982,0.0017029224,0.012558299,9.0,1.7777778,0.56566876,2139.0,0.0,2312.0,0.0,2400.0,0.0,2340.0,0.0,2256.0,0.0,2275.0,0.0,2262.0,0.0,2221.0,0.0,-0.1601472,-0.7557527,0.32548568,0.57205117,-0.53564197,-0.30133575,0.58216643,-0.003348464,0.059561845,0.152378,0.07821759,0.09649715,0.15426861,0.17433242,0.14115241,0.143592
847,6575.0,205.46875,18.58256,2016.0,0.48750153,0.004715546,0.029965075,11.0,1.6363636,0.59574145,895.0,0.0,865.0,0.0,812.0,0.0,845.0,0.0,806.0,0.0,788.0,0.0,762.0,0.0,802.0,0.0,0.046974026,0.033057045,0.46850502,0.03826333,-0.18754056,0.35231665,0.08358559,-0.17594294,0.28682178,0.15108353,0.16164465,0.14234859,0.107043296,0.03502615,0.06765784,0.04837419
848,18748.0,585.875,53.955856,3542.0,0.48860955,0.0016535979,0.012243197,4.0,5.5,0.7233305,2366.0,0.0,2456.0,0.0,2451.0,0.0,2468.0,0.0,2319.0,0.0,2303.0,0.0,2137.0,0.0,2248.0,0.0,0.09461981,-0.019198593,0.10087354,0.54741263,0.037549008,-0.104760855,0.13339907,0.4365148,0.24118142,0.04320343,0.0213296,0.117697805,0.102095455,0.08104346,0.112937376,0.28051147
849,19834.0,619.8125,61.77451,3575.0,0.49468166,0.0015630515,0.011660885,8.0,2.0,0.54214984,2634.0,0.0,2447.0,0.0,2495.0,0.0,2532.0,0.0,2346.0,0.0,2449.0,0.0,2625.0,0.0,2306.0,0.0,-0.05697942,-0.056261636,-0.028833859,0.046681326,-0.11061757,-0.39665028,0.19114946,-0.081125714,0.062094994,0.128612,0.12597407,0.08828213,0.15386231,0.121494256,0.13886109,0.18081915
850,11669.0,364.65625,64.82602,2910.0,0.46917528,0.0026568393,0.018410005,6.0,2.5,0.53603566,1892.0,0.0,1268.0,0.0,1557.0,0.0,1609.0,0.0,1392.0,0.0,1418.0,0.0,1436.0,0.0,1097.0,0.0,0.4633159,0.31965387,0.15634447,-0.1637599,-0.17154206,-0.1976554,-0.14337455,0.043842405,0.10793683,0.10263311,0.2792483,0.17132817,0.13520347,0.091329515,0.026985792,0.08533483
851,16390.0,512.1875,61.9392,3301.0,0.49566415,0.0018915127,0.0137502225,8.0,1.75,0.48889565,2137.0,0.0,2095.0,0.0,2101.0,0.0,1929.0,0.0,2011.0,0.0,2053.0,0.0,2105.0,0.0,1959.0,0.0,0.07673357,-0.5753034,-0.33402878,0.4602686,0.41410863,-0.33647582,-0.50929654,0.2156534,0.020645909,0.11980319,0.03252339,0.07351557,0.120437026,0.115036905,0.39957267,0.11846534
852,10299.0,321.84375,26.253702,2402.0,0.48658028,0.0030102932,0.02048267,7.0,2.142857,0.5021847,1461.0,0.0,1339.0,0.0,1274.0,0.0,1233.0,0.0,1285.0,0.0,1247.0,0.0,1188.0,0.0,1272.0,0.0,0.43653253,0.42193377,0.23926593,0.14533724,0.043278743,-0.0019448703,-0.06950912,-0.08273637,0.23493893,0.2638482,0.03907999,0.13459712,0.08387762,0.058901485,0.10278494,0.08197172
853,11683.0,365.09375,43.98889,2566.0,0.46932268,0.0026536551,0.018391129,5.0,3.0,0.51716167,1720.0,0.0,1614.0,0.0,1512.0,0.0,1510.0,0.0,1377.0,0.0,1416.0,0.0,1316.0,0.0,1218.0,0.0,0.67907274,0.48914173,0.35228825,0.3595141,0.29200578,0.24301857,0.22246392,0.14882375,0.23105496,0.15653096,0.15052292,0.10779315,0.10096948,0.113779046,0.0876665,0.051682986
854,7226.0,225.8125,43.8117,2455.0,0.45211735,0.0042906576,0.027671166,6.0,3.0,0.6374204,1168.0,0.0,948.0,0.0,963.0,0.0,1015.0,0.0,908.0,0.0,869.0,0.0,697.0,0.0,658.0,0.0,0.57275426,0.5293507,0.4059942,0.36937964,0.28379512,0.259044,0.17249382,0.10875071,0.24114205,0.17179395,0.13866815,0.08092109,0.12250153,0.06896094,0.107379444,0.06863284
855,8701.0,271.90625,90.266396,2800.0,0.49057764,0.0035632183,0.023643048,4.0,2.5,0.43259394,1082.0,0.0,797.0,0.0,1478.0,0.0,1362.0,0.0,861.0,0.0,1146.0,0.0,1007.0,0.0,968.0,0.0,0.7110536,0.24088958,-0.16851567,-0.3505894,-0.3461321,-0.34957704,-0.28636268,-0.1419657,0.12506188,0.18113425,0.23050757,0.1728906,0.04091782,0.1465574,0.06973995,0.033190515
856,16900.0,528.125,118.57454,3224.0,0.45701662,0.001834428,0.013391517,3.0,4.6666665,0.5253846,2934.0,0.0,2251.0,0.0,2156.0,0.0,2189.0,0.0,1951.0,0.0,1683.0,0.0,1970.0,0.0,1766.0,0.0,0.44729447,0.20342305,0.23819801,0.16844408,0.16887717,0.14152129,0.18787004,0.14460762,0.22200894,0.13946673,0.12339523,0.1258209,0.15258013,0.05826885,0.07033805,0.108121164
857,6841.0,213.78125,50.974094,2150.0,0.4821734,0.004532164,0.028979953,6.0,2.1666667,0.5029966,1148.0,0.0,875.0,0.0,767.0,0.0,751.0,0.0,761.0,0.0,719.0,0.0,895.0,0.0,925.0,0.0,0.4012161,-0.0077283857,0.18347462,0.44468346,0.120838895,-0.15790288,-0.1728682,0.07801115,0.30976394,0.1392226,0.07534556,0.08355123,0.020331088,0.017332397,0.21261404,0.14183915
858,4791.0,149.71875,20.168407,1563.0,0.47565663,0.0064718165,0.039070714,5.0,3.0,0.5207681,733.0,0.0,627.0,0.0,597.0,0.0,585.0,0.0,554.0,0.0,616.0,0.0,522.0,0.0,557.0,0.0,0.31784606,0.45155522,0.1259592,0.17223103,-0.015899705,0.09392384,-0.03525514,0.04954241,0.1834128,0.2088101,0.19292714,0.032716453,0.13516669,0.08926183,0.061507307,0.09619768
859,8051.0,251.59375,46.53484,2512.0,0.5010197,0.0038509318,0.025252532,7.0,2.2857144,0.5665135,1109.0,0.0,1071.0,0.0,918.0,0.0,900.0,0.0,886.0,0.0,1040.0,0.0,986.0,0.0,1141.0,0.0,0.2825024,-0.1395868,-0.12300537,0.3762714,0.24495448,-0.074258596,-0.22538503,-0.049719095,0.23557308,0.077441536,0.08365768,0.09423938,0.07880655,0.10933874,0.2566584,0.06428462
860,8019.0,250.59375,55.495415,2407.0,0.4472161,0.003866301,0.025337886,3.0,4.6666665,0.5281207,1306.0,0.0,1201.0,0.0,1155.0,0.0,971.0,0.0,932.0,0.0,865.0,0.0,808.0,0.0,781.0,0.0,0.5892196,0.5734826,0.49054065,0.4158929,0.45303354,0.20767467,0.31676325,0.21190801,0.3561167,0.1619886,0.10801412,0.13106458,0.035393868,0.03575526,0.11725588,0.054410983
861,3531.0,110.34375,51.87642,1642.0,0.42017704,0.00878187,0.050325926,5.0,1.8,0.44435003,739.0,0.0,677.0,0.0,331.0,0.0,324.0,0.0,432.0,0.0,349.0,0.0,342.0,0.0,337.0,0.0,0.50511646,0.32881975,0.30762562,0.3060842,-0.0015182456,0.028361894,-0.045456022,-0.0807222,0.22724712,0.22085841,0.13389845,0.057719294,0.08185428,0.06495846,0.08916948,0.12429451
862,7711.0,240.96875,37.426163,2275.0,0.49102455,0.0040207524,0.02619228,8.0,1.375,0.4069511,986.0,0.0,1022.0,0.0,990.0,0.0,990.0,0.0,913.0,0.0,962.0,0.0,1017.0,0.0,831.0,0.0,-0.106180936,-0.26429534,-0.108092666,0.43048084,-0.23570794,-0.3479565,0.035659578,0.38883996,0.030859469,0.11467936,0.078051105,0.10045519,0.13091917,0.05905637,0.13611032,0.349869
863,8277.0,258.65625,32.083492,1970.0,0.47854725,0.003745771,0.024666848,4.0,3.0,0.4214087,1224.0,0.0,1152.0,0.0,1033.0,0.0,1008.0,0.0,908.0,0.0,978.0,0.0,955.0,0.0,1019.0,0.0,0.38825887,0.40470132,0.39171547,0.22835894,0.3840294,0.19155101,0.15117003,0.090756886,0.3262871,0.10932483,0.11567441,0.06478913,0.11970632,0.112346,0.10571966,0.046152566
864,9660.0,301.875,27.418915,2307.0,0.48088226,0.003209442,0.021631805,6.0,2.1666667,0.43819875,1393.0,0.0,1269.0,0.0,1217.0,0.0,1220.0,0.0,1164.0,0.0,1115.0,0.0,1167.0,0.0,1115.0,0.0,0.45531476,0.25717422,0.1716545,0.21261302,0.3376721,0.13538007,0.20188676,0.08123766,0.21635218,0.096448116,0.0903921,0.13381048,0.12754469,0.118944585,0.14079386,0.07571401
865,3656.0,114.25,48.03319,1558.0,0.4662861,0.008481532,0.04890122,5.0,1.8,0.40344638,795.0,0.0,385.0,0.0,372.0,0.0,407.0,0.0,382.0,0.0,368.0,0.0,457.0,0.0,490.0,0.0,0.31788823,0.15289009,0.13912451,-0.0049167005,-0.0030280713,-0.13853277,-0.027958656,-0.09992889,0.22105837,0.19134536,0.13943748,0.09863319,0.11330515,0.10767321,0.07537384,0.053173386
866,9889.0,309.03125,107.96744,2717.0,0.5374822,0.0031351133,0.021204405,5.0,3.2,0.65436345,1185.0,0.0,1438.0,0.0,841.0,0.0,666.0,0.0,962.0,0.0,1655.0,0.0,1784.0,0.0,1358.0,0.0,0.8017838,0.6300152,0.5142359,0.3304091,0.19172761,0.043576133,-0.16219959,-0.28669122,0.35482767,0.2558119,0.07365254,0.06631615,0.07318004,0.059164334,0.10095738,0.016090006
867,2412.0,75.375,70.86729,1446.0,0.7076178,0.012857735,0.06875485,2.0,7.0,0.87810946,182.0,0.0,80.0,0.0,45.0,0.0,31.0,0.0,162.0,0.0,717.0,0.0,548.0,0.0,647.0,0.0,0.88962686,0.75756234,0.6006954,0.48206118,0.39871427,0.3022031,0.23895532,0.16632962,0.45295528,0.089080624,0.16245142,0.13393621,0.036005847,0.06966228,0.041428916,0.014479412
868,17291.0,540.34375,69.32695,3211.0,0.5092394,0.0017929439,0.013129727,8.0,1.875,0.52287316,1937.0,0.0,2107.0,0.0,2236.0,0.0,2101.0,0.0,2216.0,0.0,2288.0,0.0,2301.0,0.0,2105.0,0.0,0.20754515,-0.6180856,-0.4202873,0.50770855,0.5160255,-0.26712257,-0.526371,0.031209268,0.08735302,0.08364445,0.076199494,0.056706343,0.02718387,0.16462134,0.45993194,0.044359524
869,5521.0,172.53125,18.267088,1623.0,0.4893924,0.005615942,0.034702774,6.0,3.3333333,0.6665459,697.0,0.0,681.0,0.0,712.0,0.0,725.0,0.0,724.0,0.0,753.0,0.0,665.0,0.0,564.0,0.0,0.48401636,0.33259174,0.30555877,0.25386345,0.061416887,-0.0876723,-0.1922569,-0.11222362,0.30297232,0.17562073,0.123354495,0.032603722,0.07905925,0.03372462,0.13344859,0.11921627
870,21376.0,668.0,61.384544,3183.0,0.49854526,0.0014502924,0.0109283365,8.0,1.75,0.47525263,2545.0,0.0,2695.0,0.0,2792.0,0.0,2785.0,0.0,2705.0,0.0,2600.0,0.0,2753.0,0.0,2501.0,0.0,-0.068818524,-0.44865564,0.52626514,0.21380351,-0.5460781,0.11732654,0.40585348,-0.30671433,0.27723104,0.08139325,0.14573623,0.10677646,0.06213905,0.05758753,0.07671994,0.1924165
871,23824.0,744.5,68.29166,3252.0,0.49865142,0.0013012635,0.009946557,11.0,1.3636364,0.50516284,3100.0,0.0,2833.0,0.0,3175.0,0.0,2921.0,0.0,2909.0,0.0,2784.0,0.0,3048.0,0.0,3054.0,0.0,-0.2801846,-0.20810105,0.5095735,-0.18842803,-0.2339336,0.07730166,0.103794225,-0.16654718,0.20883568,0.21816957,0.15385969,0.14436334,0.05765561,0.09416535,0.015472174,0.10747861
872,12792.0,399.75,64.070274,2877.0,0.46022967,0.002423579,0.017016668,4.0,4.5,0.6277361,2013.0,0.0,1723.0,0.0,1696.0,0.0,1734.0,0.0,1580.0,0.0,1377.0,0.0,1349.0,0.0,1320.0,0.0,0.67974603,0.63942695,0.48514244,0.40495965,0.3376137,0.2789976,0.20054288,0.07965324,0.30389938,0.19012623,0.1493428,0.10325164,0.08828591,0.09898408,0.025084175,0.041025795
873,16727.0,522.71875,71.76055,3067.0,0.48373598,0.0018534019,0.013510939,7.0,2.2857144,0.5540742,2189.0,0.0,2217.0,0.0,2129.0,0.0,2336.0,0.0,2135.0,0.0,1869.0,0.0,1859.0,0.0,1993.0,0.0,0.27628466,-0.21104194,-0.16402264,0.27659863,0.37732375,-0.10449474,-0.2256907,0.019775735,0.16346426,0.13794988,0.05710324,0.109565005,0.086063966,0.07516213,0.32629845,0.04439305
874,10613.0,331.65625,28.11095,2277.0,0.49646053,0.0029212213,0.019964477,7.0,1.8571428,0.43597475,1425.0,0.0,1294.0,0.0,1393.0,0.0,1273.0,0.0,1201.0,0.0,1334.0,0.0,1316.0,0.0,1377.0,0.0,0.17170633,0.009943805,0.12777658,0.012993069,0.07192133,-0.123132475,-0.16505556,0.08094597,0.24014372,0.103449255,0.1872901,0.101975806,0.050511774,0.07177141,0.16943201,0.07542593
875,9881.0,308.78125,18.811125,2416.0,0.49641052,0.0031376518,0.02121903,5.0,3.4,0.5556118,1265.0,0.0,1243.0,0.0,1171.0,0.0,1251.0,0.0,1308.0,0.0,1283.0,0.0,1182.0,0.0,1178.0,0.0,0.29625547,0.31946078,0.13641581,0.006501638,-0.13490967,0.0029220632,-0.19436601,-0.22230724,0.171404,0.2700014,0.09392825,0.19378844,0.07479825,0.070093475,0.08246669,0.043519486
876,9181.0,286.90625,46.635124,2526.0,0.47939116,0.0033769063,0.02258848,7.0,1.8571428,0.4669426,1508.0,0.0,1102.0,0.0,1174.0,0.0,1030.0,0.0,1090.0,0.0,962.0,0.0,1205.0,0.0,1110.0,0.0,0.5441862,0.19284974,0.014777592,-0.05412054,0.036304206,0.17766538,0.09911134,0.1115951,0.24472709,0.13283971,0.051879264,0.22413228,0.16708009,0.10454053,0.051732607,0.023068435
877,7310.0,228.4375,39.081596,2383.0,0.49302766,0.0042413464,0.027402282,6.0,2.8333333,0.60218877,971.0,0.0,834.0,0.0,863.0,0.0,930.0,0.0,1113.0,0.0,951.0,0.0,904.0,0.0,744.0,0.0,0.54330224,0.05246821,-0.10480655,0.05559843,0.20101774,0.17312813,-0.1290788,-0.36334836,0.1878938,0.12069878,0.0775415,0.126872,0.12128641,0.20992719,0.09222536,0.06355497
878,5132.0,160.375,113.537094,2118.0,0.39528072,0.0060417075,0.036890917,3.0,3.6666667,0.6291894,1586.0,0.0,786.0,0.0,502.0,0.0,450.0,0.0,368.0,0.0,300.0,0.0,178.0,0.0,962.0,0.0,0.83664966,0.58406657,0.34795195,0.20717849,0.12536238,0.056964412,0.017579367,-0.013761465,0.38695452,0.2636217,0.12195082,0.026924452,0.03753727,0.06810577,0.027526865,0.06737863
879,12473.0,389.78125,76.02785,2846.0,0.4935228,0.0024855677,0.017389057,7.0,2.4285715,0.61725324,1539.0,0.0,1643.0,0.0,1574.0,0.0,1496.0,0.0,1587.0,0.0,1695.0,0.0,1565.0,0.0,1374.0,0.0,0.11378325,-0.65675604,-0.32708046,0.49835014,0.56531453,-0.3021138,-0.5413128,-0.062805004,0.101804994,0.10735301,0.04158013,0.035138864,0.009921953,0.1176126,0.43769303,0.14889541
880,6494.0,202.9375,21.191002,1968.0,0.5030649,0.0047743726,0.030279556,10.0,1.5,0.5092393,801.0,0.0,747.0,0.0,811.0,0.0,862.0,0.0,847.0,0.0,802.0,0.0,817.0,0.0,807.0,0.0,-0.19260372,-0.18451415,0.51725316,-0.20258635,-0.24747655,0.22153388,-0.136842,-0.18298045,0.1732782,0.14424755,0.17760347,0.1330703,0.07632311,0.045600913,0.102227084,0.14764936
881,15560.0,486.25,86.578,2808.0,0.48336306,0.0019924159,0.014380083,10.0,1.6,0.57236505,2302.0,0.0,1867.0,0.0,2167.0,0.0,1858.0,0.0,1932.0,0.0,1678.0,0.0,1754.0,0.0,2002.0,0.0,-0.1365047,-0.005881979,0.5619364,-0.24399763,0.03461206,0.3020842,-0.23917277,0.122376636,0.26102564,0.1876985,0.086473644,0.13539384,0.09711877,0.080528975,0.06686735,0.084893286
882,13180.0,411.875,52.68702,2851.0,0.47937003,0.002352227,0.01658606,8.0,1.5,0.42852807,1871.0,0.0,1669.0,0.0,1662.0,0.0,1710.0,0.0,1700.0,0.0,1620.0,0.0,1585.0,0.0,1363.0,0.0,0.15547182,-0.100572236,0.35456356,0.23423736,-0.22674003,0.18101567,0.36321002,-0.0012566209,0.21227863,0.15497266,0.12651148,0.18498416,0.14863305,0.08333204,0.050690148,0.03859782
883,10799.0,337.46875,57.79813,2668.0,0.4800564,0.002870902,0.019670537,7.0,1.8571428,0.46467265,1742.0,0.0,1315.0,0.0,1266.0,0.0,1274.0,0.0,1337.0,0.0,1350.0,0.0,1191.0,0.0,1324.0,0.0,0.27451593,0.27247664,0.017226651,-0.18027581,-0.02016785,-0.19758989,0.075052,-0.036103044,0.15636829,0.20478468,0.24260274,0.065286435,0.15792686,0.08580153,0.047998764,0.039230723
884,10730.0,335.3125,50.234722,2733.0,0.50229084,0.0028893652,0.019778492,7.0,2.142857,0.5309413,1443.0,0.0,1145.0,0.0,1379.0,0.0,1286.0,0.0,1271.0,0.0,1565.0,0.0,1296.0,0.0,1345.0,0.0,0.465935,-0.09832864,-0.4476665,-0.44580165,-0.21045908,0.053293478,0.37546965,0.24728724,0.10621463,0.005142562,0.19366375,0.17317349,0.23766267,0.103238866,0.05737639,0.123527646
885,9670.0,302.1875,18.460155,2145.0,0.489582,0.0032061227,0.021612756,8.0,2.0,0.52492243,1237.0,0.0,1259.0,0.0,1267.0,0.0,1233.0,0.0,1174.0,0.0,1213.0,0.0,1174.0,0.0,1113.0,0.0,0.15780464,0.20836939,0.3210222,0.0671589,0.021849101,0.28317967,-0.01397275,0.009390869,0.28013375,0.17796707,0.12460112,0.06399091,0.20990448,0.035202853,0.044357765,0.063842066
886,9976.0,311.75,24.383652,2256.0,0.50078577,0.0031077694,0.02104673,7.0,2.0,0.46972734,1242.0,0.0,1183.0,0.0,1351.0,0.0,1271.0,0.0,1146.0,0.0,1259.0,0.0,1216.0,0.0,1308.0,0.0,0.25113988,0.08536345,-0.117572665,-0.16392042,-0.18965167,-0.14990671,-0.100267395,-0.16339482,0.052920718,0.28349087,0.17196949,0.07068539,0.18226393,0.056982577,0.10146696,0.080220096
887,8620.0,269.375,32.23619,2541.0,0.48159194,0.003596705,0.023831539,6.0,2.3333333,0.48909512,1248.0,0.0,1150.0,0.0,1142.0,0.0,975.0,0.0,979.0,0.0,1051.0,0.0,1062.0,0.0,1013.0,0.0,0.33802786,0.18151379,0.3813344,0.15751162,0.11407587,0.21370025,0.024231002,0.005555806,0.2710139,0.11056948,0.14191857,0.12078171,0.067326,0.11148092,0.06297729,0.11393214
888,7677.0,239.90625,79.94778,2482.0,0.46897098,0.0040385616,0.02629041,5.0,2.6,0.54383224,1365.0,0.0,1071.0,0.0,956.0,0.0,688.0,0.0,646.0,0.0,1113.0,0.0,926.0,0.0,912.0,0.0,0.64709556,0.2056027,-0.06467134,-0.09670233,0.08840237,0.1864508,0.13350235,0.007861627,0.20168427,0.16603939,0.08291096,0.14465676,0.18687963,0.07963846,0.06545029,0.072740234
889,16697.0,521.78125,191.9876,2989.0,0.5014712,0.0018567322,0.0135318795,6.0,2.8333333,0.6789244,1894.0,0.0,2601.0,0.0,2357.0,0.0,1554.0,0.0,1557.0,0.0,2489.0,0.0,1864.0,0.0,2381.0,0.0,0.6652759,0.082014464,-0.39510277,-0.53372604,-0.39850935,-0.13276951,0.10131449,0.22885817,0.090316854,0.12372033,0.20854683,0.2181219,0.14434434,0.100551404,0.08985941,0.024538904
890,8342.0,260.6875,51.824486,2577.0,0.48325998,0.0037165808,0.024503754,5.0,3.0,0.547111,1266.0,0.0,963.0,0.0,1128.0,0.0,869.0,0.0,1116.0,0.0,1021.0,0.0,1118.0,0.0,861.0,0.0,0.55921996,0.09443762,-0.4093501,-0.5673253,-0.44813958,-0.017557312,0.31434542,0.4830898,0.04945149,0.11923052,0.07123282,0.4800621,0.11770547,0.06821701,0.044784322,0.049316254
891,3166.0,98.9375,17.19,1338.0,0.46635625,0.009794629,0.055055685,5.0,3.2,0.5647505,489.0,0.0,443.0,0.0,410.0,0.0,379.0,0.0,350.0,0.0,406.0,0.0,366.0,0.0,323.0,0.0,0.3175072,0.23980379,0.1238966,0.23727147,0.15186119,0.15090238,0.039582286,0.10633931,0.17749438,0.13351186,0.13156806,0.10343586,0.10682461,0.14525051,0.07394065,0.12797408
892,9550.0,298.4375,53.244095,2639.0,0.49978045,0.0032464133,0.02184375,5.0,3.4,0.60921466,1238.0,0.0,1323.0,0.0,1010.0,0.0,1283.0,0.0,965.0,0.0,1317.0,0.0,1053.0,0.0,1361.0,0.0,0.5339114,-0.022036813,-0.5046023,-0.61189514,-0.35042316,0.022334782,0.40863952,0.62593955,0.15023585,0.08071793,0.083758906,0.44388518,0.03495768,0.060626924,0.033920575,0.11189698
893,9883.0,308.84375,66.40035,2739.0,0.49903223,0.003137017,0.021215372,7.0,2.7142856,0.68147326,1257.0,0.0,1274.0,0.0,1061.0,0.0,1333.0,0.0,1174.0,0.0,1276.0,0.0,1376.0,0.0,1132.0,0.0,0.25038457,-0.32484326,-0.32265818,-0.25745532,-0.127494,0.38851365,0.43896306,-0.0016856142,0.10798707,0.02896401,0.016078774,0.05303992,0.39302924,0.1344136,0.12857093,0.13791648
894,6790.0,212.1875,51.409164,2306.0,0.44673857,0.00456621,0.029163402,5.0,2.4,0.46391752,1219.0,0.0,931.0,0.0,835.0,0.0,837.0,0.0,832.0,0.0,810.0,0.0,665.0,0.0,661.0,0.0,0.5554599,0.22688708,0.40093404,0.38831878,0.059883405,0.0051232628,0.11720075,0.092941664,0.1829198,0.20930633,0.14739856,0.09692177,0.08242901,0.04629126,0.075343885,0.15938939
